"IP","Categories","ReportDate","Comment"
"181.209.81.118","4,19","2025-01-14T14:02:27+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"2001:41d0:203:ddd1::","4,19","2025-01-14T14:02:26+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"37.46.62.98","4,19","2025-01-14T14:02:26+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"187.94.16.59","4,19","2025-01-14T14:02:26+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"186.227.151.158","4,19","2025-01-14T14:02:26+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"115.77.243.95","4,19","2025-01-14T14:02:26+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"190.14.249.35","4,19","2025-01-14T14:02:27+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"103.171.245.111","4,19","2025-01-14T14:02:27+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"37.111.41.164","4,19","2025-01-14T14:02:27+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"196.251.222.205","4,19","2025-01-14T14:02:27+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"67.206.213.202","4,19","2025-01-14T14:08:33+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 10.0; Trident/6.0; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E); Referrer: https://sefinek.net"
"103.41.250.97","4,19","2025-01-14T14:02:28+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"187.190.0.247","4,19","2025-01-14T14:02:28+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"115.38.126.114","4,19","2025-01-14T14:02:29+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"42.96.16.71","4,19","2025-01-14T14:02:29+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"155.133.7.49","4,19","2025-01-14T14:02:29+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"125.229.149.168","4,19","2025-01-14T14:02:29+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"51.8.104.70","4,19","2025-01-14T14:02:29+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"103.69.151.97","4,19","2025-01-14T14:02:29+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"202.179.73.210","4,19","2025-01-14T14:02:31+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"103.133.24.11","4,19","2025-01-14T14:02:30+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"116.102.18.22","4,19","2025-01-14T14:02:30+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"91.228.51.26","4,19","2025-01-14T14:02:31+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"43.247.33.146","4,19","2025-01-14T14:02:31+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"113.160.132.195","4,19","2025-01-14T14:02:31+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"103.255.241.98","4,19","2025-01-14T14:02:31+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"124.105.24.80","4,19","2025-01-14T14:02:31+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"45.175.59.3","4,19","2025-01-14T14:02:31+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"103.26.110.37","4,19","2025-01-14T14:02:32+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"144.91.106.93","4,19","2025-01-14T14:02:32+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"198.7.116.47","4,19","2025-01-14T14:02:32+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"202.154.45.9","4,19","2025-01-14T14:02:32+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"45.136.254.84","4,19","2025-01-14T14:02:32+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"58.208.159.210","4,19","2025-01-14T14:02:33+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"103.127.220.106","4,19","2025-01-14T14:02:33+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"222.127.153.184","4,19","2025-01-14T14:02:33+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"179.189.120.146","4,19","2025-01-14T14:02:33+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"2.179.193.146","4,19","2025-01-14T14:02:33+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"36.50.58.84","4,19","2025-01-14T14:02:33+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"186.190.224.86","4,19","2025-01-14T14:02:34+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"218.145.131.161","4,19","2025-01-14T14:02:34+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"49.51.244.112","4,19","2025-01-14T14:02:34+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"102.214.104.56","4,19","2025-01-14T14:02:34+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"188.132.150.66","4,19","2025-01-14T14:07:43+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 10.0; Trident/6.0; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E); Referrer: https://sefinek.net"
"124.158.153.218","4,19","2025-01-14T14:02:36+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"103.180.119.167","4,19","2025-01-14T14:02:36+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"182.52.229.165","4,19","2025-01-14T14:02:36+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"187.43.168.231","4,19","2025-01-14T14:02:36+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"103.149.238.201","4,19","2025-01-14T14:02:36+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"167.86.99.29","4,19","2025-01-14T14:02:36+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"14.18.126.57","4,19","2025-01-14T14:02:37+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"103.133.24.5","4,19","2025-01-14T14:02:37+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"103.175.46.218","4,19","2025-01-14T14:02:37+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"85.174.125.76","4,19","2025-01-14T14:02:37+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"45.81.144.238","4,19","2025-01-14T14:02:37+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"27.79.219.84","4,19","2025-01-14T14:02:38+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"178.214.80.60","4,19","2025-01-14T14:02:38+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"103.242.105.241","4,19","2025-01-14T14:02:38+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"113.160.247.27","4,19","2025-01-14T14:02:38+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"45.187.105.197","4,19","2025-01-14T14:02:38+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"116.108.31.194","4,19","2025-01-14T14:02:39+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"27.73.248.170","4,19","2025-01-14T14:02:39+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"190.26.255.30","4,19","2025-01-14T14:02:40+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"103.165.212.210","4,19","2025-01-14T14:02:40+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"45.233.64.2","4,19","2025-01-14T14:02:40+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"182.160.103.220","4,19","2025-01-14T14:02:40+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"139.177.190.161","4,19","2025-01-14T14:02:40+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"168.181.229.144","4,19","2025-01-14T14:02:40+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"43.132.208.197","4,19","2025-01-14T14:02:40+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"191.7.208.74","4,19","2025-01-14T14:02:41+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
"186.148.181.196","4,19","2025-01-14T14:02:41+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"195.199.240.179","4,19","2025-01-14T14:02:41+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"46.36.201.220","4,19","2025-01-14T14:02:41+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"103.11.99.126","4,19","2025-01-14T14:02:42+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
"45.184.155.3","4,19","2025-01-14T14:02:43+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
"103.154.230.117","4,19","2025-01-14T14:02:43+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"175.29.194.138","4,19","2025-01-14T14:02:43+01:00","DDoS Attack (630.00 rps): HTTP requests with unusual HTTP headers or URI path (signature #57). UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
